model,dataset,evaluation_set,metric,score
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.6109
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1445.195
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.208
seqsight_8192_512_50M,H3K9ac,validation,epoch,9.17
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.495359749
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.770833333
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.770786607
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.540686501
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.6109
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1444.557
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.208
seqsight_8192_512_50M,H3K9ac,validation,epoch,9.17
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.522414505
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.7578125
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.755011839
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.522083157
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.6635
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1398.834
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.011
seqsight_8192_512_50M,H3K9ac,validation,epoch,10.7
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.530243635
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.770399306
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.76920888
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.540396344
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.6222
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1434.478
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.164
seqsight_8192_512_50M,H3K9ac,validation,epoch,10.7
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.494453549
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.755208333
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.755118639
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.510516701
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.5999
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1454.433
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.25
seqsight_8192_512_50M,H3K9ac,validation,epoch,10.7
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.480784833
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.775607639
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.775353867
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.55095725
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.6871
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1379.299
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,5.927
seqsight_8192_512_50M,H3K9ac,validation,epoch,10.7
seqsight_8192_512_50M,H3K9ac,validation,eval_loss,0.486270487
seqsight_8192_512_50M,H3K9ac,validation,eval_accuracy,0.774739583
seqsight_8192_512_50M,H3K9ac,validation,eval_f1_score,0.774624822
seqsight_8192_512_50M,H3K9ac,validation,eval_mcc,0.550000795
seqsight_8192_512_50M,H3K9ac,validation,eval_runtime,1.5761
seqsight_8192_512_50M,H3K9ac,validation,eval_samples_per_second,1476.415
seqsight_8192_512_50M,H3K9ac,validation,eval_steps_per_second,6.345
seqsight_8192_512_50M,H3K9ac,validation,epoch,10.7
seqsight_8192_512_50M,H3K9ac,test,eval_loss,0.509934306
seqsight_8192_512_50M,H3K9ac,test,eval_accuracy,0.76171875
seqsight_8192_512_50M,H3K9ac,test,eval_f1_score,0.765765164
seqsight_8192_512_50M,H3K9ac,test,eval_mcc,0.5014005
seqsight_8192_512_50M,H3K9ac,test,eval_runtime,0.5216
seqsight_8192_512_50M,H3K9ac,test,eval_samples_per_second,1924.807
seqsight_8192_512_50M,H3K9ac,test,eval_steps_per_second,7.669
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.568327427
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.718359375
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.717168038
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.430269193
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,2.0841
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1316.62
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,5.278
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.543543756
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.724609375
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.723395667
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.445732338
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.7428
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1574.517
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.312
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.579072952
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.712109375
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.712399819
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.424555944
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.7674
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1552.59
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.224
seqsight_8192_512_50M,H3K9me3,validation,epoch,9.09
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.59276402
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.706640625
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.705993117
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.425173802
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.8299
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1499.56
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.011
seqsight_8192_512_50M,H3K9me3,validation,epoch,9.09
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.571116507
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.719921875
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.720290548
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.440201924
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.8392
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1491.933
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,5.981
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.601152122
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.697265625
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.697766055
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.397963769
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.7682
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1551.901
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.221
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.573647916
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.716015625
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.71219057
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.421322876
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.8436
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1488.427
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,5.967
seqsight_8192_512_50M,H3K9me3,validation,epoch,9.09
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.558373213
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.7125
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.710729595
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.420413412
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.722
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1593.518
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.388
seqsight_8192_512_50M,H3K9me3,validation,epoch,9.09
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.564027369
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.712890625
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.712762367
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.424179649
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.7421
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1574.503
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,6.314
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,validation,eval_loss,0.607228875
seqsight_8192_512_50M,H3K9me3,validation,eval_accuracy,0.690234375
seqsight_8192_512_50M,H3K9me3,validation,eval_f1_score,0.690403365
seqsight_8192_512_50M,H3K9me3,validation,eval_mcc,0.379212876
seqsight_8192_512_50M,H3K9me3,validation,eval_runtime,1.8656
seqsight_8192_512_50M,H3K9me3,validation,eval_samples_per_second,1470.297
seqsight_8192_512_50M,H3K9me3,validation,eval_steps_per_second,5.896
seqsight_8192_512_50M,H3K9me3,validation,epoch,10.39
seqsight_8192_512_50M,H3K9me3,test,eval_loss,0.581337988
seqsight_8192_512_50M,H3K9me3,test,eval_accuracy,0.69140625
seqsight_8192_512_50M,H3K9me3,test,eval_f1_score,0.690750062
seqsight_8192_512_50M,H3K9me3,test,eval_mcc,0.373625136
seqsight_8192_512_50M,H3K9me3,test,eval_runtime,0.5253
seqsight_8192_512_50M,H3K9me3,test,eval_samples_per_second,1618.177
seqsight_8192_512_50M,H3K9me3,test,eval_steps_per_second,7.615
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.435600787
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.822088068
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.822073014
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.6449426
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.9016
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1577.578
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.31
seqsight_8192_512_50M,H4K20me1,validation,epoch,7.13
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.416397274
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.823508523
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.823341356
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.648617962
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,2.1621
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1387.562
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,5.55
seqsight_8192_512_50M,H4K20me1,validation,epoch,9.5
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.450898349
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.822443182
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.822237324
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.645336599
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.8931
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1584.686
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.339
seqsight_8192_512_50M,H4K20me1,validation,epoch,8.31
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.448968291
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.8203125
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.82020092
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.641066154
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.8901
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1587.193
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.349
seqsight_8192_512_50M,H4K20me1,validation,epoch,10.69
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.41398403
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.822798295
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.821971743
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.653780142
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,2.0444
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1467.446
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,5.87
seqsight_8192_512_50M,H4K20me1,validation,epoch,9.5
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.420415431
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.830255682
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.829899197
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.662978592
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.8932
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1584.66
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.339
seqsight_8192_512_50M,H4K20me1,validation,epoch,8.31
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.408474326
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.832741477
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.832246528
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.669139273
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,2.0424
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1468.842
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,5.875
seqsight_8192_512_50M,H4K20me1,validation,epoch,9.5
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.492799938
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.818536932
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.818604709
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.63779288
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.9304
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1554.074
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.216
seqsight_8192_512_50M,H4K20me1,validation,epoch,11.88
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.429783911
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.823508523
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.823305665
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.646802658
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.9145
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1566.957
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.268
seqsight_8192_512_50M,H4K20me1,validation,epoch,10.69
seqsight_8192_512_50M,H4K20me1,validation,eval_loss,0.439843267
seqsight_8192_512_50M,H4K20me1,validation,eval_accuracy,0.814630682
seqsight_8192_512_50M,H4K20me1,validation,eval_f1_score,0.814541653
seqsight_8192_512_50M,H4K20me1,validation,eval_mcc,0.631789257
seqsight_8192_512_50M,H4K20me1,validation,eval_runtime,1.874
seqsight_8192_512_50M,H4K20me1,validation,eval_samples_per_second,1600.891
seqsight_8192_512_50M,H4K20me1,validation,eval_steps_per_second,6.404
seqsight_8192_512_50M,H4K20me1,validation,epoch,8.31
seqsight_8192_512_50M,H4K20me1,test,eval_loss,0.409809232
seqsight_8192_512_50M,H4K20me1,test,eval_accuracy,0.816894531
seqsight_8192_512_50M,H4K20me1,test,eval_f1_score,0.814254031
seqsight_8192_512_50M,H4K20me1,test,eval_mcc,0.630877651
seqsight_8192_512_50M,H4K20me1,test,eval_runtime,1.4707
seqsight_8192_512_50M,H4K20me1,test,eval_samples_per_second,1543.463
seqsight_8192_512_50M,H4K20me1,test,eval_steps_per_second,6.119
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.510765851
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.743607955
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.742984302
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.491542006
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.908
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3303.922
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.216
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.537396371
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.754616477
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.754614528
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.509237268
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.9993
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3002.117
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,12.008
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.524280488
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.758167614
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.757926875
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.517104639
seqsight_8192_512_50M,enhancers,validation,eval_runtime,1.0048
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,2985.748
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,11.943
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.522004485
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.7421875
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.739938176
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.488399765
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.9022
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3325.266
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.301
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.60647732
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.758167614
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.758171182
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.516340409
seqsight_8192_512_50M,enhancers,validation,eval_runtime,1.0014
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,2995.67
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,11.983
seqsight_8192_512_50M,enhancers,validation,epoch,9.5
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.532477796
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.746803977
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.745443791
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.499718785
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.8963
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3346.914
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.388
seqsight_8192_512_50M,enhancers,validation,epoch,8.31
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.531809032
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.74609375
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.745494739
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.492558043
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.9094
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3298.885
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.196
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.510150075
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.752485795
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.750791692
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.508505739
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.902
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3325.84
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.303
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.504751444
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.760653409
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.760643992
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.521427827
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.8953
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3350.914
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.404
seqsight_8192_512_50M,enhancers,validation,epoch,7.13
seqsight_8192_512_50M,enhancers,validation,eval_loss,0.539177179
seqsight_8192_512_50M,enhancers,validation,eval_accuracy,0.765625
seqsight_8192_512_50M,enhancers,validation,eval_f1_score,0.765642735
seqsight_8192_512_50M,enhancers,validation,eval_mcc,0.531400175
seqsight_8192_512_50M,enhancers,validation,eval_runtime,0.8954
seqsight_8192_512_50M,enhancers,validation,eval_samples_per_second,3350.583
seqsight_8192_512_50M,enhancers,validation,eval_steps_per_second,13.402
seqsight_8192_512_50M,enhancers,validation,epoch,9.5
seqsight_8192_512_50M,enhancers,test,eval_loss,0.555529535
seqsight_8192_512_50M,enhancers,test,eval_accuracy,0.758167614
seqsight_8192_512_50M,enhancers,test,eval_f1_score,0.757724759
seqsight_8192_512_50M,enhancers,test,eval_mcc,0.520956188
seqsight_8192_512_50M,enhancers,test,eval_runtime,1.0058
seqsight_8192_512_50M,enhancers,test,eval_samples_per_second,2982.554
seqsight_8192_512_50M,enhancers,test,eval_steps_per_second,11.93
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.643525362
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.712002841
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.699490095
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.452163489
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,0.9257
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,3240.669
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,12.963
seqsight_8192_512_50M,enhancers_types,validation,epoch,7.13
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.627672553
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.72265625
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.710041347
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.475763615
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,0.8967
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,3345.652
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,13.383
seqsight_8192_512_50M,enhancers_types,validation,epoch,8.31
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.649488091
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.735795455
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.728794013
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.495580599
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,1.0084
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,2975.135
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,11.901
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.64602381
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.716974432
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.709897376
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.460559086
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,0.9039
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,3318.838
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,13.275
seqsight_8192_512_50M,enhancers_types,validation,epoch,8.31
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.637676656
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.725497159
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.71818975
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.480466246
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,1.077
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,2785.411
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,11.142
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.645426154
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.717684659
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.711522592
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.462607092
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,1.049
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,2859.889
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,11.44
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.65064019
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.716619318
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.708028769
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.461189881
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,1.0243
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,2928.792
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,11.715
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.651880026
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.725852273
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.71772341
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.477146892
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,0.9096
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,3298.307
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,13.193
seqsight_8192_512_50M,enhancers_types,validation,epoch,7.13
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.616977632
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.737215909
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.728360813
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.492273529
seqsight_8192_512_50M,enhancers_types,validation,eval_runtime,1.0386
seqsight_8192_512_50M,enhancers_types,validation,eval_samples_per_second,2888.521
seqsight_8192_512_50M,enhancers_types,validation,eval_steps_per_second,11.554
seqsight_8192_512_50M,enhancers_types,validation,epoch,9.5
seqsight_8192_512_50M,enhancers_types,validation,eval_loss,0.655997813
seqsight_8192_512_50M,enhancers_types,validation,eval_accuracy,0.734019886
seqsight_8192_512_50M,enhancers_types,validation,eval_f1_score,0.725629974
seqsight_8192_512_50M,enhancers_types,validation,eval_mcc,0.494920169
